"Step","a100_fw1b_l22_decoupled_s1337_paper_strict:train - loss","a100_fw1b_l22_decoupled_s1337_paper_strict:train - loss__MIN","a100_fw1b_l22_decoupled_s1337_paper_strict:train - loss__MAX","a100_fw1b_l22_baseline_s1337_paper_strict:train - loss","a100_fw1b_l22_baseline_s1337_paper_strict:train - loss__MIN","a100_fw1b_l22_baseline_s1337_paper_strict:train - loss__MAX"
"3501","4.201822916666667","3.94921875","4.4296875","4.03125","4.03125","4.03125"
"3511","4.123697916666667","3.875","4.328125","3.91796875","3.91796875","3.91796875"
"3521","4.141927083333333","3.92578125","4.25","3.859375","3.859375","3.859375"
"3531","4.115885416666667","4.0390625","4.2421875","4.0390625","4.0390625","4.0390625"
"3541","4.118489583333333","3.85546875","4.2734375","3.9921875","3.9921875","3.9921875"
"3551","4.095052083333333","3.92578125","4.34375","3.84765625","3.84765625","3.84765625"
"3561","4.091145833333333","3.9140625","4.1875","4.12890625","4.12890625","4.12890625"
"3571","4.197916666666667","4.0703125","4.3203125","4.06640625","4.06640625","4.06640625"
"3581","4.079427083333333","3.81640625","4.25","3.84765625","3.84765625","3.84765625"
"3591","4.06640625","3.98828125","4.1171875","4.07421875","4.07421875","4.07421875"
"3601","4.177083333333333","3.9921875","4.3828125","4.02734375","4.02734375","4.02734375"
"3611","4.1328125","3.9140625","4.3671875","3.96484375","3.96484375","3.96484375"
"3621","4.10546875","3.98828125","4.21875","4.01171875","4.01171875","4.01171875"
"3631","4.157552083333333","4.06640625","4.2265625","3.93359375","3.93359375","3.93359375"
"3641","3.994140625","3.79296875","4.1953125","3.87890625","3.87890625","3.87890625"
"3651","4.015625","3.9140625","4.1171875","3.9453125","3.9453125","3.9453125"
"3661","4.04296875","4.02734375","4.05859375","3.80859375","3.80859375","3.80859375"
"3671","3.98828125","3.953125","4.0234375","3.84765625","3.84765625","3.84765625"
"3681","4.01171875","3.921875","4.1015625","3.890625","3.890625","3.890625"
"3691","3.927734375","3.8515625","4.00390625","3.875","3.875","3.875"
"3701","4.025390625","4","4.05078125","3.796875","3.796875","3.796875"
"3711","3.9453125","3.91796875","3.97265625","3.8515625","3.8515625","3.8515625"
"3721","4.0390625","3.796875","4.28125","3.90625","3.90625","3.90625"
"3731","4.001953125","3.9609375","4.04296875","3.90625","3.90625","3.90625"
"3741","4.060546875","3.94140625","4.1796875","4.03125","4.03125","4.03125"
"3751","4.068359375","4.01953125","4.1171875","3.92578125","3.92578125","3.92578125"
"3761","3.962890625","3.8359375","4.08984375","3.9921875","3.9921875","3.9921875"
"3771","3.958984375","3.89453125","4.0234375","3.8203125","3.8203125","3.8203125"
"3781","3.970703125","3.83203125","4.109375","3.87109375","3.87109375","3.87109375"
"3791","4.00390625","3.8828125","4.125","3.75390625","3.75390625","3.75390625"
"3801","3.984375","3.94140625","4.02734375","3.92578125","3.92578125","3.92578125"
"3811","4.05078125","3.8984375","4.203125","3.8203125","3.8203125","3.8203125"
"3821","3.865234375","3.84765625","3.8828125","3.96875","3.96875","3.96875"
"3831","3.974609375","3.953125","3.99609375","4.01953125","4.01953125","4.01953125"
"3841","3.99609375","3.84765625","4.14453125","3.89453125","3.89453125","3.89453125"
"3851","4.044921875","3.88671875","4.203125","3.76953125","3.76953125","3.76953125"
"3861","3.98046875","3.890625","4.0703125","3.8359375","3.8359375","3.8359375"
"3871","3.998046875","3.984375","4.01171875","3.80078125","3.80078125","3.80078125"
"3881","3.861328125","3.6953125","4.02734375","3.84375","3.84375","3.84375"
"3891","3.900390625","3.87890625","3.921875","3.8828125","3.8828125","3.8828125"
"3901","3.9296875","3.8984375","3.9609375","3.93359375","3.93359375","3.93359375"
"3911","3.97265625","3.93359375","4.01171875","3.875","3.875","3.875"
"3921","4.01953125","3.98828125","4.05078125","3.85546875","3.85546875","3.85546875"
"3931","3.96484375","3.9296875","4","3.7890625","3.7890625","3.7890625"
"3941","4.0390625","3.9921875","4.0859375","3.80859375","3.80859375","3.80859375"
"3951","3.90625","3.78125","4.03125","3.72265625","3.72265625","3.72265625"
"3961","3.865234375","3.8203125","3.91015625","3.9453125","3.9453125","3.9453125"
"3971","3.912109375","3.84765625","3.9765625","3.890625","3.890625","3.890625"
"3981","3.978515625","3.8984375","4.05859375","3.87109375","3.87109375","3.87109375"
"3991","3.904296875","3.7890625","4.01953125","3.7265625","3.7265625","3.7265625"
"4001","4.005859375","3.87109375","4.140625","3.73046875","3.73046875","3.73046875"
"4011","4.00390625","3.890625","4.1171875","3.86328125","3.86328125","3.86328125"
"4021","4.025390625","3.8984375","4.15234375","3.88671875","3.88671875","3.88671875"
"4031","3.943359375","3.90625","3.98046875","3.75","3.75","3.75"
"4041","3.92578125","3.875","3.9765625","3.8359375","3.8359375","3.8359375"
"4051","4.001953125","3.98046875","4.0234375","4.03515625","4.03515625","4.03515625"
"4061","3.890625","3.85546875","3.92578125","3.8359375","3.8359375","3.8359375"
"4071","3.953125","3.88671875","4.01953125","3.94921875","3.94921875","3.94921875"
"4081","3.998046875","3.9375","4.05859375","3.953125","3.953125","3.953125"
"4091","3.984375","3.953125","4.015625","3.734375","3.734375","3.734375"
"4101","3.90234375","3.79296875","4.01171875","3.76953125","3.76953125","3.76953125"
"4111","3.92578125","3.86328125","3.98828125","3.859375","3.859375","3.859375"
"4121","4.068359375","3.89453125","4.2421875","3.8046875","3.8046875","3.8046875"
"4131","4.025390625","3.953125","4.09765625","3.84765625","3.84765625","3.84765625"
"4141","4.01171875","3.9921875","4.03125","3.8125","3.8125","3.8125"
"4151","3.85546875","3.76171875","3.94921875","3.859375","3.859375","3.859375"
"4161","3.88671875","3.8828125","3.890625","3.8984375","3.8984375","3.8984375"
"4171","3.955078125","3.828125","4.08203125","3.78125","3.78125","3.78125"
"4181","3.904296875","3.80859375","4","3.859375","3.859375","3.859375"
"4191","3.8828125","3.80078125","3.96484375","3.8515625","3.8515625","3.8515625"
"4201","3.98046875","3.953125","4.0078125","3.7890625","3.7890625","3.7890625"
"4211","3.90234375","3.8125","3.9921875","3.87890625","3.87890625","3.87890625"
"4221","3.994140625","3.96875","4.01953125","3.79296875","3.79296875","3.79296875"
"4231","3.947265625","3.91796875","3.9765625","3.86328125","3.86328125","3.86328125"
"4241","3.939453125","3.91796875","3.9609375","3.91015625","3.91015625","3.91015625"
"4251","3.84765625","3.796875","3.8984375","3.7890625","3.7890625","3.7890625"
"4261","3.828125","3.6484375","4.0078125","3.84765625","3.84765625","3.84765625"
"4271","3.8984375","3.8203125","3.9765625","3.859375","3.859375","3.859375"
"4281","3.96875","3.88671875","4.05078125","3.8203125","3.8203125","3.8203125"
"4291","3.896484375","3.875","3.91796875","3.79296875","3.79296875","3.79296875"
"4301","3.828125","3.76171875","3.89453125","3.6953125","3.6953125","3.6953125"
"4311","3.9375","3.8671875","4.0078125","3.88671875","3.88671875","3.88671875"
"4321","3.884765625","3.81640625","3.953125","3.796875","3.796875","3.796875"
"4331","3.935546875","3.8203125","4.05078125","3.7890625","3.7890625","3.7890625"
"4341","3.927734375","3.90234375","3.953125","3.8046875","3.8046875","3.8046875"
"4351","3.86328125","3.80078125","3.92578125","3.74609375","3.74609375","3.74609375"
"4361","3.97265625","3.875","4.0703125","3.84765625","3.84765625","3.84765625"
"4371","3.880859375","3.8203125","3.94140625","3.78515625","3.78515625","3.78515625"
"4381","3.95703125","3.9375","3.9765625","3.78125","3.78125","3.78125"
"4391","4.0078125","4.00390625","4.01171875","3.6953125","3.6953125","3.6953125"
"4401","3.87109375","3.8125","3.9296875","3.734375","3.734375","3.734375"
"4411","3.876953125","3.80859375","3.9453125","3.73046875","3.73046875","3.73046875"
"4421","3.8828125","3.8359375","3.9296875","3.55859375","3.55859375","3.55859375"
"4431","3.888671875","3.86328125","3.9140625","3.86328125","3.86328125","3.86328125"
"4441","3.87109375","3.8671875","3.875","3.76953125","3.76953125","3.76953125"
"4451","3.90234375","3.73046875","4.07421875","3.74609375","3.74609375","3.74609375"
"4461","3.951171875","3.94921875","3.953125","3.80078125","3.80078125","3.80078125"
"4471","3.853515625","3.81640625","3.890625","3.80859375","3.80859375","3.80859375"
"4481","3.884765625","3.87890625","3.890625","4.00390625","4.00390625","4.00390625"
"4491","3.91796875","3.7734375","4.0625","3.85546875","3.85546875","3.85546875"
"4501","3.958984375","3.890625","4.02734375","3.77734375","3.77734375","3.77734375"
"4511","3.970703125","3.8828125","4.05859375","3.828125","3.828125","3.828125"
"4521","3.990234375","3.94140625","4.0390625","3.69140625","3.69140625","3.69140625"
"4531","3.8671875","3.78515625","3.94921875","3.66015625","3.66015625","3.66015625"
"4541","3.865234375","3.7734375","3.95703125","3.7421875","3.7421875","3.7421875"
"4551","3.94140625","3.89453125","3.98828125","3.75390625","3.75390625","3.75390625"
"4561","3.931640625","3.89453125","3.96875","3.88671875","3.88671875","3.88671875"
"4571","3.91796875","3.83984375","3.99609375","3.8203125","3.8203125","3.8203125"
"4581","3.837890625","3.83203125","3.84375","3.87109375","3.87109375","3.87109375"
"4591","3.88671875","3.84375","3.9296875","3.70703125","3.70703125","3.70703125"
"4601","3.798828125","3.703125","3.89453125","3.9375","3.9375","3.9375"
"4611","3.8515625","3.765625","3.9375","3.85546875","3.85546875","3.85546875"
"4621","3.810546875","3.77734375","3.84375","3.67578125","3.67578125","3.67578125"
"4631","3.869140625","3.81640625","3.921875","3.81640625","3.81640625","3.81640625"
"4641","4.048828125","3.99609375","4.1015625","3.8671875","3.8671875","3.8671875"
"4651","3.970703125","3.95703125","3.984375","3.765625","3.765625","3.765625"
"4661","3.828125","3.78125","3.875","3.80859375","3.80859375","3.80859375"
"4671","3.880859375","3.79296875","3.96875","3.7265625","3.7265625","3.7265625"
"4681","3.845703125","3.82421875","3.8671875","3.8671875","3.8671875","3.8671875"
"4691","3.759765625","3.6328125","3.88671875","3.67578125","3.67578125","3.67578125"
"4701","3.828125","3.71875","3.9375","3.6484375","3.6484375","3.6484375"
"4711","3.76953125","3.71484375","3.82421875","3.65234375","3.65234375","3.65234375"
"4721","3.87109375","3.796875","3.9453125","3.80859375","3.80859375","3.80859375"
"4731","3.9140625","3.8359375","3.9921875","3.76953125","3.76953125","3.76953125"
"4741","3.8125","3.7265625","3.8984375","3.68359375","3.68359375","3.68359375"
"4751","3.951171875","3.8671875","4.03515625","3.87890625","3.87890625","3.87890625"
"4761","3.853515625","3.76171875","3.9453125","3.87109375","3.87109375","3.87109375"
"4771","3.84375","3.76953125","3.91796875","3.76953125","3.76953125","3.76953125"
"4781","3.779296875","3.62109375","3.9375","3.82421875","3.82421875","3.82421875"
"4791","3.95703125","3.875","4.0390625","3.69140625","3.69140625","3.69140625"
"4801","3.73828125","3.5859375","3.890625","3.63671875","3.63671875","3.63671875"
"4811","3.8515625","3.7265625","3.9765625","3.65625","3.65625","3.65625"
"4821","3.83984375","3.78125","3.8984375","3.828125","3.828125","3.828125"
"4831","3.82421875","3.671875","3.9765625","3.77734375","3.77734375","3.77734375"
"4841","3.76953125","3.67578125","3.86328125","3.71484375","3.71484375","3.71484375"
"4851","3.837890625","3.7734375","3.90234375","3.83984375","3.83984375","3.83984375"
"4861","3.916015625","3.8515625","3.98046875","3.62890625","3.62890625","3.62890625"
"4871","3.890625","3.828125","3.953125","3.62890625","3.62890625","3.62890625"
"4881","3.8125","3.73046875","3.89453125","3.67578125","3.67578125","3.67578125"
"4891","3.755859375","3.6875","3.82421875","3.765625","3.765625","3.765625"
"4901","3.859375","3.85546875","3.86328125","3.7890625","3.7890625","3.7890625"
"4911","3.779296875","3.765625","3.79296875","3.80078125","3.80078125","3.80078125"
"4921","3.76171875","3.640625","3.8828125","3.8125","3.8125","3.8125"
"4931","3.775390625","3.76953125","3.78125","3.7734375","3.7734375","3.7734375"
"4941","3.833984375","3.74609375","3.921875","3.73828125","3.73828125","3.73828125"
"4951","3.798828125","3.765625","3.83203125","3.7421875","3.7421875","3.7421875"
"4961","3.8046875","3.734375","3.875","3.71875","3.71875","3.71875"
"4971","3.841796875","3.76171875","3.921875","3.70703125","3.70703125","3.70703125"
"4981","3.91796875","3.89453125","3.94140625","3.8125","3.8125","3.8125"
"4991","3.80078125","3.68359375","3.91796875","3.83984375","3.83984375","3.83984375"
"5001","3.890625","3.8515625","3.9296875","3.6875","3.6875","3.6875"
"5011","3.900390625","3.8984375","3.90234375","3.703125","3.703125","3.703125"
"5021","3.791015625","3.72265625","3.859375","3.59765625","3.59765625","3.59765625"
"5031","3.736328125","3.6484375","3.82421875","3.81640625","3.81640625","3.81640625"
"5041","3.91796875","3.8203125","4.015625","3.57421875","3.57421875","3.57421875"
"5051","3.814453125","3.6796875","3.94921875","3.78515625","3.78515625","3.78515625"
"5061","3.83984375","3.78515625","3.89453125","3.83984375","3.83984375","3.83984375"
"5071","3.890625","3.765625","4.015625","3.703125","3.703125","3.703125"
"5081","3.818359375","3.80859375","3.828125","3.703125","3.703125","3.703125"
"5091","3.802734375","3.6015625","4.00390625","3.78515625","3.78515625","3.78515625"
"5101","3.671875","3.56640625","3.77734375","3.65234375","3.65234375","3.65234375"
"5111","3.869140625","3.85546875","3.8828125","3.76953125","3.76953125","3.76953125"
"5121","3.66796875","3.66015625","3.67578125","3.703125","3.703125","3.703125"
"5131","3.791015625","3.734375","3.84765625","3.64453125","3.64453125","3.64453125"
"5141","3.869140625","3.74609375","3.9921875","3.78125","3.78125","3.78125"
"5151","3.798828125","3.7265625","3.87109375","3.66015625","3.66015625","3.66015625"
"5161","3.765625","3.73046875","3.80078125","3.57421875","3.57421875","3.57421875"
"5171","3.7890625","3.73828125","3.83984375","3.7890625","3.7890625","3.7890625"
"5181","3.765625","3.7421875","3.7890625","3.74609375","3.74609375","3.74609375"
"5191","3.669921875","3.6484375","3.69140625","3.8203125","3.8203125","3.8203125"
"5201","3.849609375","3.76953125","3.9296875","3.65234375","3.65234375","3.65234375"
"5211","3.8046875","3.69140625","3.91796875","3.65234375","3.65234375","3.65234375"
"5221","3.716796875","3.59765625","3.8359375","3.66015625","3.66015625","3.66015625"
"5231","3.685546875","3.60546875","3.765625","3.61328125","3.61328125","3.61328125"
"5241","3.765625","3.69921875","3.83203125","3.75390625","3.75390625","3.75390625"
"5251","3.89453125","3.78515625","4.00390625","3.69140625","3.69140625","3.69140625"
"5261","3.681640625","3.6328125","3.73046875","3.6953125","3.6953125","3.6953125"
"5271","3.728515625","3.6796875","3.77734375","3.734375","3.734375","3.734375"
"5281","3.744140625","3.69140625","3.796875","3.6953125","3.6953125","3.6953125"
"5291","3.708984375","3.625","3.79296875","3.65625","3.65625","3.65625"
"5301","3.74609375","3.59765625","3.89453125","3.7734375","3.7734375","3.7734375"
"5311","3.744140625","3.671875","3.81640625","3.71875","3.71875","3.71875"
"5321","3.822265625","3.80078125","3.84375","3.66015625","3.66015625","3.66015625"
"5331","3.71875","3.6796875","3.7578125","3.59375","3.59375","3.59375"
"5341","3.708984375","3.58203125","3.8359375","3.6953125","3.6953125","3.6953125"
"5351","3.69921875","3.69921875","3.69921875","3.58203125","3.58203125","3.58203125"
"5361","3.78515625","3.68359375","3.88671875","3.6015625","3.6015625","3.6015625"
"5371","3.69140625","3.5703125","3.8125","3.703125","3.703125","3.703125"
"5381","3.73046875","3.71875","3.7421875","3.6171875","3.6171875","3.6171875"
"5391","3.697265625","3.64453125","3.75","3.7734375","3.7734375","3.7734375"
"5401","3.732421875","3.6875","3.77734375","3.68359375","3.68359375","3.68359375"
"5411","3.69140625","3.65625","3.7265625","3.84375","3.84375","3.84375"
"5421","3.703125","3.66015625","3.74609375","3.578125","3.578125","3.578125"
"5431","3.775390625","3.6796875","3.87109375","3.5703125","3.5703125","3.5703125"
"5441","3.685546875","3.546875","3.82421875","3.73828125","3.73828125","3.73828125"
"5451","3.708984375","3.63671875","3.78125","3.6875","3.6875","3.6875"
"5461","3.80859375","3.71484375","3.90234375","3.59375","3.59375","3.59375"
"5471","3.681640625","3.58203125","3.78125","3.83203125","3.83203125","3.83203125"
"5481","3.77734375","3.74609375","3.80859375","3.6328125","3.6328125","3.6328125"
"5491","3.662109375","3.63671875","3.6875","3.77734375","3.77734375","3.77734375"
"5501","3.7265625","3.69140625","3.76171875","3.62890625","3.62890625","3.62890625"
"5511","3.861328125","3.7578125","3.96484375","3.55078125","3.55078125","3.55078125"
"5521","3.673828125","3.59375","3.75390625","3.67578125","3.67578125","3.67578125"
"5531","3.80859375","3.7265625","3.890625","3.734375","3.734375","3.734375"
"5541","3.751953125","3.703125","3.80078125","3.734375","3.734375","3.734375"
"5551","3.728515625","3.703125","3.75390625","3.69140625","3.69140625","3.69140625"
"5561","3.671875","3.546875","3.796875","3.7109375","3.7109375","3.7109375"
"5571","3.6640625","3.6171875","3.7109375","3.71484375","3.71484375","3.71484375"
"5581","3.763671875","3.75","3.77734375","3.6796875","3.6796875","3.6796875"
"5591","3.775390625","3.71875","3.83203125","3.67578125","3.67578125","3.67578125"
"5601","3.736328125","3.69921875","3.7734375","3.6484375","3.6484375","3.6484375"
"5611","3.66796875","3.60546875","3.73046875","3.546875","3.546875","3.546875"
"5621","3.806640625","3.796875","3.81640625","3.59375","3.59375","3.59375"
"5631","3.845703125","3.79296875","3.8984375","3.609375","3.609375","3.609375"
"5641","3.671875","3.62890625","3.71484375","3.51953125","3.51953125","3.51953125"
"5651","3.65625","3.609375","3.703125","3.69921875","3.69921875","3.69921875"
"5661","3.787109375","3.71484375","3.859375","3.66796875","3.66796875","3.66796875"
"5671","3.66015625","3.59765625","3.72265625","3.65625","3.65625","3.65625"
"5681","3.685546875","3.63671875","3.734375","3.578125","3.578125","3.578125"
"5691","3.74609375","3.67578125","3.81640625","3.55078125","3.55078125","3.55078125"
"5701","3.794921875","3.7578125","3.83203125","3.765625","3.765625","3.765625"
"5711","3.68359375","3.671875","3.6953125","3.5625","3.5625","3.5625"
"5721","3.75390625","3.6015625","3.90625","3.640625","3.640625","3.640625"
"5731","3.763671875","3.63671875","3.890625","3.61328125","3.61328125","3.61328125"
"5741","3.671875","3.6171875","3.7265625","3.7265625","3.7265625","3.7265625"
"5751","3.673828125","3.56640625","3.78125","3.58203125","3.58203125","3.58203125"
"5761","3.71875","3.68359375","3.75390625","3.55078125","3.55078125","3.55078125"
"5771","3.76953125","3.75390625","3.78515625","3.6015625","3.6015625","3.6015625"
"5781","3.74609375","3.6796875","3.8125","3.546875","3.546875","3.546875"
"5791","3.685546875","3.63671875","3.734375","3.48046875","3.48046875","3.48046875"
"5801","3.6875","3.6640625","3.7109375","3.56640625","3.56640625","3.56640625"
"5811","3.73046875","3.703125","3.7578125","3.68359375","3.68359375","3.68359375"
"5821","3.572265625","3.50390625","3.640625","3.56640625","3.56640625","3.56640625"
"5831","3.716796875","3.60546875","3.828125","3.61328125","3.61328125","3.61328125"
"5841","3.640625","3.58203125","3.69921875","3.75390625","3.75390625","3.75390625"
"5851","3.59375","3.47265625","3.71484375","3.5703125","3.5703125","3.5703125"
"5861","3.58984375","3.4921875","3.6875","3.59375","3.59375","3.59375"
"5871","3.708984375","3.6484375","3.76953125","3.76171875","3.76171875","3.76171875"
"5881","3.75","3.71875","3.78125","3.64453125","3.64453125","3.64453125"
"5891","3.65625","3.63671875","3.67578125","3.66015625","3.66015625","3.66015625"
"5901","3.796875","3.73046875","3.86328125","3.546875","3.546875","3.546875"
"5911","3.67578125","3.671875","3.6796875","3.58203125","3.58203125","3.58203125"
"5921","3.71875","3.703125","3.734375","3.58203125","3.58203125","3.58203125"
"5931","3.751953125","3.671875","3.83203125","3.625","3.625","3.625"
"5941","3.728515625","3.703125","3.75390625","3.65234375","3.65234375","3.65234375"
"5951","3.681640625","3.65234375","3.7109375","3.6171875","3.6171875","3.6171875"
"5961","3.66015625","3.64453125","3.67578125","3.57421875","3.57421875","3.57421875"
"5971","3.671875","3.60546875","3.73828125","3.5703125","3.5703125","3.5703125"
"5981","3.689453125","3.6796875","3.69921875","3.46484375","3.46484375","3.46484375"
"5991","3.55859375","3.48828125","3.62890625","3.55078125","3.55078125","3.55078125"
"6001","3.60546875","3.52734375","3.68359375","3.6015625","3.6015625","3.6015625"
"6011","3.8203125","3.80859375","3.83203125","3.6484375","3.6484375","3.6484375"
"6021","3.7265625","3.7265625","3.7265625","3.65234375","3.65234375","3.65234375"
"6031","3.724609375","3.7109375","3.73828125","3.640625","3.640625","3.640625"
"6041","3.732421875","3.69921875","3.765625","3.8046875","3.8046875","3.8046875"
"6051","3.60546875","3.578125","3.6328125","3.69140625","3.69140625","3.69140625"
"6061","3.6640625","3.65234375","3.67578125","3.6171875","3.6171875","3.6171875"
"6071","3.70703125","3.69140625","3.72265625","3.5859375","3.5859375","3.5859375"
"6081","3.662109375","3.59765625","3.7265625","3.65234375","3.65234375","3.65234375"
"6091","3.689453125","3.6640625","3.71484375","3.578125","3.578125","3.578125"
"6101","3.67578125","3.63671875","3.71484375","3.5703125","3.5703125","3.5703125"
"6111","3.59375","3.5546875","3.6328125","3.625","3.625","3.625"
"6121","3.701171875","3.65234375","3.75","3.64453125","3.64453125","3.64453125"
"6131","3.666015625","3.6171875","3.71484375","3.60546875","3.60546875","3.60546875"
"6141","3.671875","3.59765625","3.74609375","3.55859375","3.55859375","3.55859375"
"6151","3.74609375","3.74609375","3.74609375","3.50390625","3.50390625","3.50390625"
"6161","3.6484375","3.6015625","3.6953125","3.51171875","3.51171875","3.51171875"
"6171","3.673828125","3.66015625","3.6875","3.51171875","3.51171875","3.51171875"
"6181","3.68359375","3.609375","3.7578125","3.60546875","3.60546875","3.60546875"
"6191","3.71875","3.671875","3.765625","3.65234375","3.65234375","3.65234375"
"6201","3.6953125","3.6875","3.703125","3.5","3.5","3.5"
"6211","3.677734375","3.67578125","3.6796875","3.53125","3.53125","3.53125"
"6221","3.6640625","3.64453125","3.68359375","3.60546875","3.60546875","3.60546875"
"6231","3.72265625","3.6328125","3.8125","3.65625","3.65625","3.65625"
"6241","3.58984375","3.53125","3.6484375","3.625","3.625","3.625"
"6251","3.634765625","3.625","3.64453125","3.41015625","3.41015625","3.41015625"
"6261","3.62890625","3.59375","3.6640625","3.6171875","3.6171875","3.6171875"
"6271","3.587890625","3.546875","3.62890625","3.58203125","3.58203125","3.58203125"
"6281","3.625","3.59375","3.65625","3.62109375","3.62109375","3.62109375"
"6291","3.791015625","3.7578125","3.82421875","3.5234375","3.5234375","3.5234375"
"6301","3.65234375","3.4921875","3.8125","3.60546875","3.60546875","3.60546875"
"6311","3.658203125","3.5078125","3.80859375","3.5078125","3.5078125","3.5078125"
"6321","3.662109375","3.6171875","3.70703125","3.5","3.5","3.5"
"6331","3.673828125","3.6640625","3.68359375","3.6171875","3.6171875","3.6171875"
"6341","3.6015625","3.5625","3.640625","3.51953125","3.51953125","3.51953125"
"6351","3.595703125","3.4765625","3.71484375","3.55859375","3.55859375","3.55859375"
"6361","3.6171875","3.58984375","3.64453125","3.58984375","3.58984375","3.58984375"
"6371","3.63671875","3.62890625","3.64453125","3.453125","3.453125","3.453125"
"6381","3.5703125","3.52734375","3.61328125","3.58203125","3.58203125","3.58203125"
"6391","3.7578125","3.6640625","3.8515625","3.71484375","3.71484375","3.71484375"
"6401","3.73046875","3.6640625","3.796875","3.55078125","3.55078125","3.55078125"
"6411","3.6171875","3.59375","3.640625","3.49609375","3.49609375","3.49609375"
"6421","3.60546875","3.484375","3.7265625","3.4453125","3.4453125","3.4453125"
"6431","3.5625","3.55859375","3.56640625","3.5546875","3.5546875","3.5546875"
"6441","3.640625","3.61328125","3.66796875","3.484375","3.484375","3.484375"
"6451","3.724609375","3.640625","3.80859375","3.5546875","3.5546875","3.5546875"
"6461","3.603515625","3.578125","3.62890625","3.5625","3.5625","3.5625"
"6471","3.564453125","3.4453125","3.68359375","3.359375","3.359375","3.359375"
"6481","3.65625","3.58203125","3.73046875","3.671875","3.671875","3.671875"
"6491","3.6328125","3.59375","3.671875","3.578125","3.578125","3.578125"
"6501","3.619140625","3.55859375","3.6796875","3.453125","3.453125","3.453125"
"6511","3.6796875","3.56640625","3.79296875","3.5625","3.5625","3.5625"
"6521","3.587890625","3.546875","3.62890625","3.53125","3.53125","3.53125"
"6531","3.62890625","3.61328125","3.64453125","3.4609375","3.4609375","3.4609375"
"6541","3.671875","3.63671875","3.70703125","3.578125","3.578125","3.578125"
"6551","3.6484375","3.6328125","3.6640625","3.71484375","3.71484375","3.71484375"
"6561","3.62109375","3.59375","3.6484375","3.44921875","3.44921875","3.44921875"
"6571","3.642578125","3.60546875","3.6796875","3.55078125","3.55078125","3.55078125"
"6581","3.73828125","3.66796875","3.80859375","3.6640625","3.6640625","3.6640625"
"6591","3.626953125","3.55859375","3.6953125","3.45703125","3.45703125","3.45703125"
"6601","3.62109375","3.609375","3.6328125","3.58203125","3.58203125","3.58203125"
"6611","3.64453125","3.61328125","3.67578125","3.42578125","3.42578125","3.42578125"
"6621","3.671875","3.53515625","3.80859375","3.51953125","3.51953125","3.51953125"
"6631","3.572265625","3.55078125","3.59375","3.65234375","3.65234375","3.65234375"
"6641","3.6328125","3.48046875","3.78515625","3.5390625","3.5390625","3.5390625"
"6651","3.5625","3.5546875","3.5703125","3.578125","3.578125","3.578125"
"6661","3.6328125","3.57421875","3.69140625","3.55859375","3.55859375","3.55859375"
"6671","3.609375","3.51953125","3.69921875","3.53515625","3.53515625","3.53515625"
"6681","3.677734375","3.63671875","3.71875","3.49609375","3.49609375","3.49609375"
"6691","3.58984375","3.546875","3.6328125","3.69140625","3.69140625","3.69140625"
"6701","3.60546875","3.58984375","3.62109375","3.515625","3.515625","3.515625"
"6711","3.533203125","3.46484375","3.6015625","3.4140625","3.4140625","3.4140625"
"6721","3.64453125","3.59765625","3.69140625","3.515625","3.515625","3.515625"
"6731","3.60546875","3.55859375","3.65234375","3.58203125","3.58203125","3.58203125"
"6741","3.5234375","3.4921875","3.5546875","3.62890625","3.62890625","3.62890625"
"6751","3.650390625","3.59765625","3.703125","3.484375","3.484375","3.484375"
"6761","3.58984375","3.5546875","3.625","3.52734375","3.52734375","3.52734375"
"6771","3.720703125","3.66015625","3.78125","3.6484375","3.6484375","3.6484375"
"6781","3.57421875","3.57421875","3.57421875","3.57421875","3.57421875","3.57421875"
"6791","3.58203125","3.51953125","3.64453125","3.6796875","3.6796875","3.6796875"
"6801","3.580078125","3.53515625","3.625","3.50390625","3.50390625","3.50390625"
"6811","3.65234375","3.55859375","3.74609375","3.421875","3.421875","3.421875"
"6821","3.587890625","3.56640625","3.609375","3.6171875","3.6171875","3.6171875"
"6831","3.603515625","3.6015625","3.60546875","3.69140625","3.69140625","3.69140625"
"6841","3.642578125","3.60546875","3.6796875","3.4921875","3.4921875","3.4921875"
"6851","3.5390625","3.48828125","3.58984375","3.62109375","3.62109375","3.62109375"
"6861","3.60546875","3.45703125","3.75390625","3.51953125","3.51953125","3.51953125"
"6871","3.556640625","3.546875","3.56640625","3.52734375","3.52734375","3.52734375"
"6881","3.521484375","3.41796875","3.625","3.453125","3.453125","3.453125"
"6891","3.54296875","3.46484375","3.62109375","3.4375","3.4375","3.4375"
"6901","3.59765625","3.51171875","3.68359375","3.3671875","3.3671875","3.3671875"
"6911","3.55078125","3.54296875","3.55859375","3.4453125","3.4453125","3.4453125"
"6921","3.50390625","3.48828125","3.51953125","3.5234375","3.5234375","3.5234375"
"6931","3.57421875","3.46484375","3.68359375","3.3984375","3.3984375","3.3984375"
"6941","3.630859375","3.58203125","3.6796875","3.51171875","3.51171875","3.51171875"
"6951","3.548828125","3.54296875","3.5546875","3.640625","3.640625","3.640625"
"6961","3.689453125","3.6640625","3.71484375","3.46875","3.46875","3.46875"
"6971","3.6328125","3.61328125","3.65234375","3.57421875","3.57421875","3.57421875"
"6981","3.546875","3.54296875","3.55078125","3.4453125","3.4453125","3.4453125"
