"Step","a100_fw1b_l22_decoupled_s42_paper_sem8geo32v40:train - metrics/grad_norm","a100_fw1b_l22_decoupled_s42_paper_sem8geo32v40:train - metrics/grad_norm__MIN","a100_fw1b_l22_decoupled_s42_paper_sem8geo32v40:train - metrics/grad_norm__MAX","a100_fw1b_l22_baseline_s42_paper_strict:train - metrics/grad_norm","a100_fw1b_l22_baseline_s42_paper_strict:train - metrics/grad_norm__MIN","a100_fw1b_l22_baseline_s42_paper_strict:train - metrics/grad_norm__MAX"
"571","0.9984763264656067","0.9984763264656067","0.9984763264656067","1.004749059677124","1.004749059677124","1.004749059677124"
"581","0.9974143505096436","0.9974143505096436","0.9974143505096436","0.9980767965316772","0.9980767965316772","0.9980767965316772"
"591","0.9982302188873291","0.9982302188873291","0.9982302188873291","0.998185396194458","0.998185396194458","0.998185396194458"
"601","1.0030720233917236","1.0030720233917236","1.0030720233917236","0.994716227054596","0.994716227054596","0.994716227054596"
"611","0.9949759244918823","0.9949759244918823","0.9949759244918823","1.0006399154663086","1.0006399154663086","1.0006399154663086"
"621","0.9987649917602539","0.9987649917602539","0.9987649917602539","0.9956936836242676","0.9956936836242676","0.9956936836242676"
"631","0.9965538382530212","0.9965538382530212","0.9965538382530212","0.9996699690818787","0.9996699690818787","0.9996699690818787"
"641","0.9998394846916199","0.9998394846916199","0.9998394846916199","0.9952937364578247","0.9952937364578247","0.9952937364578247"
"651","1.001204252243042","1.001204252243042","1.001204252243042","1.0008488893508911","1.0008488893508911","1.0008488893508911"
"661","1.0015860795974731","1.0015860795974731","1.0015860795974731","0.9991044998168945","0.9991044998168945","0.9991044998168945"
"671","1.0013185739517212","1.0013185739517212","1.0013185739517212","1.001041054725647","1.001041054725647","1.001041054725647"
"681","0.9987190365791321","0.9987190365791321","0.9987190365791321","1.004663109779358","1.004663109779358","1.004663109779358"
"691","1.0014303922653198","1.0014303922653198","1.0014303922653198","0.9967730045318604","0.9967730045318604","0.9967730045318604"
"701","0.9983352422714233","0.9983352422714233","0.9983352422714233","0.9347827434539795","0.9347827434539795","0.9347827434539795"
"711","0.9995071887969971","0.9995071887969971","0.9995071887969971","0.9643938541412354","0.9643938541412354","0.9643938541412354"
"721","0.9959539771080017","0.9959539771080017","0.9959539771080017","0.9642104506492615","0.9642104506492615","0.9642104506492615"
"731","0.998901903629303","0.998901903629303","0.998901903629303","1.002224087715149","1.002224087715149","1.002224087715149"
"741","0.9972507357597351","0.9972507357597351","0.9972507357597351","0.8351551294326782","0.8351551294326782","0.8351551294326782"
"751","0.9995751976966858","0.9995751976966858","0.9995751976966858","0.8654597401618958","0.8654597401618958","0.8654597401618958"
"761","0.9962411522865295","0.9962411522865295","0.9962411522865295","0.8161796927452087","0.8161796927452087","0.8161796927452087"
"771","0.9986960291862488","0.9986960291862488","0.9986960291862488","0.8900358080863953","0.8900358080863953","0.8900358080863953"
"781","1.0012798309326172","1.0012798309326172","1.0012798309326172","1.0001479387283325","1.0001479387283325","1.0001479387283325"
"791","0.995910108089447","0.995910108089447","0.995910108089447","0.7881682515144348","0.7881682515144348","0.7881682515144348"
"801","1.002341389656067","1.002341389656067","1.002341389656067","0.8108194470405579","0.8108194470405579","0.8108194470405579"
"811","0.9972650408744812","0.9972650408744812","0.9972650408744812","0.864399790763855","0.864399790763855","0.864399790763855"
"821","1.000301480293274","1.000301480293274","1.000301480293274","0.888136088848114","0.888136088848114","0.888136088848114"
"831","0.9993285536766052","0.9993285536766052","0.9993285536766052","0.842995822429657","0.842995822429657","0.842995822429657"
"841","0.9943376779556274","0.9943376779556274","0.9943376779556274","0.9160961508750916","0.9160961508750916","0.9160961508750916"
"851","0.996910810470581","0.996910810470581","0.996910810470581","0.8603399991989136","0.8603399991989136","0.8603399991989136"
"861","0.9989031553268433","0.9989031553268433","0.9989031553268433","0.8426464200019836","0.8426464200019836","0.8426464200019836"
"871","1.0054062604904175","1.0054062604904175","1.0054062604904175","0.8195514678955078","0.8195514678955078","0.8195514678955078"
"881","1.0003138780593872","1.0003138780593872","1.0003138780593872","0.7923910617828369","0.7923910617828369","0.7923910617828369"
"891","0.9957336187362671","0.9957336187362671","0.9957336187362671","0.8736926913261414","0.8736926913261414","0.8736926913261414"
"901","1.0038548707962036","1.0038548707962036","1.0038548707962036","0.8199396133422852","0.8199396133422852","0.8199396133422852"
"911","0.9980980157852173","0.9980980157852173","0.9980980157852173","0.7788987159729004","0.7788987159729004","0.7788987159729004"
"921","0.9983978867530823","0.9983978867530823","0.9983978867530823","0.7414156198501587","0.7414156198501587","0.7414156198501587"
"931","0.9965283870697021","0.9965283870697021","0.9965283870697021","0.7384855151176453","0.7384855151176453","0.7384855151176453"
"941","1.001529335975647","1.001529335975647","1.001529335975647","0.7960658073425293","0.7960658073425293","0.7960658073425293"
"951","0.9982646107673645","0.9982646107673645","0.9982646107673645","0.7823883295059204","0.7823883295059204","0.7823883295059204"
"961","0.9985902309417725","0.9985902309417725","0.9985902309417725","0.8219755291938782","0.8219755291938782","0.8219755291938782"
"971","0.9998990297317505","0.9998990297317505","0.9998990297317505","0.7562265396118164","0.7562265396118164","0.7562265396118164"
"981","1.0037039518356323","1.0037039518356323","1.0037039518356323","0.7370721697807312","0.7370721697807312","0.7370721697807312"
"991","0.9988679885864258","0.9988679885864258","0.9988679885864258","0.7195515036582947","0.7195515036582947","0.7195515036582947"
"1001","1.0047811269760132","1.0047811269760132","1.0047811269760132","0.785778820514679","0.785778820514679","0.785778820514679"
"1011","0.9951216578483582","0.9951216578483582","0.9951216578483582","0.8221890926361084","0.8221890926361084","0.8221890926361084"
"1021","0.9967157244682312","0.9967157244682312","0.9967157244682312","0.6924698352813721","0.6924698352813721","0.6924698352813721"
"1031","0.9296018481254578","0.9296018481254578","0.9296018481254578","0.7019901275634766","0.7019901275634766","0.7019901275634766"
"1041","0.930128276348114","0.930128276348114","0.930128276348114","0.7476006150245667","0.7476006150245667","0.7476006150245667"
"1051","0.9947003722190857","0.9947003722190857","0.9947003722190857","0.6959487795829773","0.6959487795829773","0.6959487795829773"
"1061","0.9962152242660522","0.9962152242660522","0.9962152242660522","0.6971866488456726","0.6971866488456726","0.6971866488456726"
"1071","0.9998615980148315","0.9998615980148315","0.9998615980148315","0.7280436158180237","0.7280436158180237","0.7280436158180237"
"1081","0.9329314231872559","0.9329314231872559","0.9329314231872559","0.7823862433433533","0.7823862433433533","0.7823862433433533"
"1091","0.9269139170646667","0.9269139170646667","0.9269139170646667","0.7579061985015869","0.7579061985015869","0.7579061985015869"
"1101","0.9120021462440491","0.9120021462440491","0.9120021462440491","0.8551991581916809","0.8551991581916809","0.8551991581916809"
"1111","0.9572791457176208","0.9572791457176208","0.9572791457176208","0.6829084753990173","0.6829084753990173","0.6829084753990173"
"1121","0.9321349859237671","0.9321349859237671","0.9321349859237671","0.672169029712677","0.672169029712677","0.672169029712677"
"1131","0.9685981869697571","0.9685981869697571","0.9685981869697571","0.7183253169059753","0.7183253169059753","0.7183253169059753"
"1141","0.9244220852851868","0.9244220852851868","0.9244220852851868","0.7411755323410034","0.7411755323410034","0.7411755323410034"
"1151","0.8954535126686096","0.8954535126686096","0.8954535126686096","0.7710208892822266","0.7710208892822266","0.7710208892822266"
"1161","0.9997128248214722","0.9997128248214722","0.9997128248214722","0.6801683306694031","0.6801683306694031","0.6801683306694031"
"1171","0.8453394174575806","0.8453394174575806","0.8453394174575806","0.9985882639884949","0.9985882639884949","0.9985882639884949"
"1181","0.9285728335380554","0.9285728335380554","0.9285728335380554","1.002456545829773","1.002456545829773","1.002456545829773"
"1191","0.923316478729248","0.923316478729248","0.923316478729248","0.6489571332931519","0.6489571332931519","0.6489571332931519"
"1201","0.878990888595581","0.878990888595581","0.878990888595581","0.6972674131393433","0.6972674131393433","0.6972674131393433"
"1211","0.9608080983161926","0.9608080983161926","0.9608080983161926","0.6673680543899536","0.6673680543899536","0.6673680543899536"
"1221","0.8927698135375977","0.8927698135375977","0.8927698135375977","0.610321044921875","0.610321044921875","0.610321044921875"
"1231","0.9428317546844482","0.9428317546844482","0.9428317546844482","0.6113203763961792","0.6113203763961792","0.6113203763961792"
"1241","0.7890101075172424","0.7890101075172424","0.7890101075172424","0.6854377388954163","0.6854377388954163","0.6854377388954163"
"1251","0.8862168192863464","0.8862168192863464","0.8862168192863464","0.9998963475227356","0.9998963475227356","0.9998963475227356"
"1261","0.8891372680664062","0.8891372680664062","0.8891372680664062","0.7295434474945068","0.7295434474945068","0.7295434474945068"
"1271","0.8361527919769287","0.8361527919769287","0.8361527919769287","0.6149125695228577","0.6149125695228577","0.6149125695228577"
"1281","0.8290166258811951","0.8290166258811951","0.8290166258811951","0.8265843391418457","0.8265843391418457","0.8265843391418457"
"1291","0.8160097002983093","0.8160097002983093","0.8160097002983093","0.6562551856040955","0.6562551856040955","0.6562551856040955"
"1301","0.8448251485824585","0.8448251485824585","0.8448251485824585","1.0013988018035889","1.0013988018035889","1.0013988018035889"
"1311","0.8130701184272766","0.8130701184272766","0.8130701184272766","0.6465956568717957","0.6465956568717957","0.6465956568717957"
"1321","0.819268524646759","0.819268524646759","0.819268524646759","0.6507775783538818","0.6507775783538818","0.6507775783538818"
"1331","0.8156094551086426","0.8156094551086426","0.8156094551086426","0.6203818917274475","0.6203818917274475","0.6203818917274475"
"1341","0.8936744332313538","0.8936744332313538","0.8936744332313538","0.5554177761077881","0.5554177761077881","0.5554177761077881"
"1351","0.7883893847465515","0.7883893847465515","0.7883893847465515","0.5831101536750793","0.5831101536750793","0.5831101536750793"
"1361","0.8714353442192078","0.8714353442192078","0.8714353442192078","0.5920112133026123","0.5920112133026123","0.5920112133026123"
"1371","0.7757081985473633","0.7757081985473633","0.7757081985473633","0.5911082029342651","0.5911082029342651","0.5911082029342651"
"1381","0.7310306429862976","0.7310306429862976","0.7310306429862976","0.6073670387268066","0.6073670387268066","0.6073670387268066"
"1391","0.7928763031959534","0.7928763031959534","0.7928763031959534","0.5973018407821655","0.5973018407821655","0.5973018407821655"
"1401","0.7801681160926819","0.7801681160926819","0.7801681160926819","0.5765830874443054","0.5765830874443054","0.5765830874443054"
"1411","0.7379254102706909","0.7379254102706909","0.7379254102706909","0.5917379260063171","0.5917379260063171","0.5917379260063171"
"1421","0.743405818939209","0.743405818939209","0.743405818939209","0.6410611867904663","0.6410611867904663","0.6410611867904663"
"1431","0.7446390986442566","0.7446390986442566","0.7446390986442566","0.7965490221977234","0.7965490221977234","0.7965490221977234"
"1441","0.749826967716217","0.749826967716217","0.749826967716217","0.5750349164009094","0.5750349164009094","0.5750349164009094"
"1451","0.8340374827384949","0.8340374827384949","0.8340374827384949","0.6845353841781616","0.6845353841781616","0.6845353841781616"
"1461","0.7630978226661682","0.7630978226661682","0.7630978226661682","0.7026441693305969","0.7026441693305969","0.7026441693305969"
"1471","0.7024415135383606","0.7024415135383606","0.7024415135383606","0.5794487595558167","0.5794487595558167","0.5794487595558167"
"1481","0.6887131333351135","0.6887131333351135","0.6887131333351135","0.6143370866775513","0.6143370866775513","0.6143370866775513"
"1491","0.6914248466491699","0.6914248466491699","0.6914248466491699","0.6089817881584167","0.6089817881584167","0.6089817881584167"
"1501","0.9183986186981201","0.9183986186981201","0.9183986186981201","0.5838289856910706","0.5838289856910706","0.5838289856910706"
"1511","0.7011288404464722","0.7011288404464722","0.7011288404464722","0.5806771516799927","0.5806771516799927","0.5806771516799927"
"1521","0.73145991563797","0.73145991563797","0.73145991563797","0.5817156434059143","0.5817156434059143","0.5817156434059143"
"1531","0.7940486669540405","0.7940486669540405","0.7940486669540405","0.5784198641777039","0.5784198641777039","0.5784198641777039"
"1541","0.7465184330940247","0.7465184330940247","0.7465184330940247","0.5355504155158997","0.5355504155158997","0.5355504155158997"
"1551","0.7333865165710449","0.7333865165710449","0.7333865165710449","0.5710859894752502","0.5710859894752502","0.5710859894752502"
"1561","0.7050608396530151","0.7050608396530151","0.7050608396530151","0.5732139945030212","0.5732139945030212","0.5732139945030212"
"1571","0.726044774055481","0.726044774055481","0.726044774055481","0.5629962682723999","0.5629962682723999","0.5629962682723999"
"1581","0.9128655195236206","0.9128655195236206","0.9128655195236206","0.5518777370452881","0.5518777370452881","0.5518777370452881"
"1591","0.6946271657943726","0.6946271657943726","0.6946271657943726","0.5132049918174744","0.5132049918174744","0.5132049918174744"
"1601","0.6869160532951355","0.6869160532951355","0.6869160532951355","0.5269893407821655","0.5269893407821655","0.5269893407821655"
"1611","0.6778107285499573","0.6778107285499573","0.6778107285499573","0.5194244384765625","0.5194244384765625","0.5194244384765625"
"1621","0.6849006414413452","0.6849006414413452","0.6849006414413452","0.563835859298706","0.563835859298706","0.563835859298706"
"1631","0.6844040155410767","0.6844040155410767","0.6844040155410767","0.6177597045898438","0.6177597045898438","0.6177597045898438"
"1641","0.6552889943122864","0.6552889943122864","0.6552889943122864","0.7485856413841248","0.7485856413841248","0.7485856413841248"
"1651","0.7153453230857849","0.7153453230857849","0.7153453230857849","0.5364663004875183","0.5364663004875183","0.5364663004875183"
"1661","0.705568790435791","0.705568790435791","0.705568790435791","0.5744425654411316","0.5744425654411316","0.5744425654411316"
"1671","0.6899892687797546","0.6899892687797546","0.6899892687797546","0.8140156865119934","0.8140156865119934","0.8140156865119934"
"1681","0.6809356212615967","0.6809356212615967","0.6809356212615967","0.5778773427009583","0.5778773427009583","0.5778773427009583"
"1691","0.6690858602523804","0.6690858602523804","0.6690858602523804","0.516408383846283","0.516408383846283","0.516408383846283"
"1701","0.679076611995697","0.679076611995697","0.679076611995697","0.5198016166687012","0.5198016166687012","0.5198016166687012"
"1711","0.7596855163574219","0.7596855163574219","0.7596855163574219","0.5610517859458923","0.5610517859458923","0.5610517859458923"
"1721","0.81243896484375","0.81243896484375","0.81243896484375","0.5881221890449524","0.5881221890449524","0.5881221890449524"
"1731","0.999326229095459","0.999326229095459","0.999326229095459","0.5353995561599731","0.5353995561599731","0.5353995561599731"
"1741","0.7099449634552002","0.7099449634552002","0.7099449634552002","0.5366258025169373","0.5366258025169373","0.5366258025169373"
"1751","0.6146895885467529","0.6146895885467529","0.6146895885467529","0.5277321934700012","0.5277321934700012","0.5277321934700012"
"1761","0.7006269693374634","0.7006269693374634","0.7006269693374634","1.0026805400848389","1.0026805400848389","1.0026805400848389"
"1771","0.6770815253257751","0.6770815253257751","0.6770815253257751","0.48783326148986816","0.48783326148986816","0.48783326148986816"
"1781","0.6714060306549072","0.6714060306549072","0.6714060306549072","0.5079414248466492","0.5079414248466492","0.5079414248466492"
"1791","0.6466955542564392","0.6466955542564392","0.6466955542564392","0.530875027179718","0.530875027179718","0.530875027179718"
"1801","0.6529631018638611","0.6529631018638611","0.6529631018638611","0.5044394731521606","0.5044394731521606","0.5044394731521606"
"1811","0.6546179056167603","0.6546179056167603","0.6546179056167603","0.5409034490585327","0.5409034490585327","0.5409034490585327"
"1821","0.6398242115974426","0.6398242115974426","0.6398242115974426","0.5398670434951782","0.5398670434951782","0.5398670434951782"
"1831","0.6366583108901978","0.6366583108901978","0.6366583108901978","0.5607255101203918","0.5607255101203918","0.5607255101203918"
"1841","0.6612247228622437","0.6612247228622437","0.6612247228622437","0.5428717136383057","0.5428717136383057","0.5428717136383057"
"1851","0.6247748136520386","0.6247748136520386","0.6247748136520386","0.5197778344154358","0.5197778344154358","0.5197778344154358"
"1861","0.6535540223121643","0.6535540223121643","0.6535540223121643","0.5743408799171448","0.5743408799171448","0.5743408799171448"
"1871","0.6237768530845642","0.6237768530845642","0.6237768530845642","0.493266224861145","0.493266224861145","0.493266224861145"
"1881","0.6467183828353882","0.6467183828353882","0.6467183828353882","0.5374187231063843","0.5374187231063843","0.5374187231063843"
"1891","0.642610490322113","0.642610490322113","0.642610490322113","0.5997698903083801","0.5997698903083801","0.5997698903083801"
"1901","0.5966941118240356","0.5966941118240356","0.5966941118240356","0.5151186585426331","0.5151186585426331","0.5151186585426331"
"1911","0.6319326758384705","0.6319326758384705","0.6319326758384705","0.4911002516746521","0.4911002516746521","0.4911002516746521"
"1921","0.6206985712051392","0.6206985712051392","0.6206985712051392","0.47673821449279785","0.47673821449279785","0.47673821449279785"
"1931","0.6453313231468201","0.6453313231468201","0.6453313231468201","0.506227970123291","0.506227970123291","0.506227970123291"
"1941","0.5816423296928406","0.5816423296928406","0.5816423296928406","0.44639915227890015","0.44639915227890015","0.44639915227890015"
"1951","0.6045747995376587","0.6045747995376587","0.6045747995376587","0.45316779613494873","0.45316779613494873","0.45316779613494873"
"1961","0.6413601040840149","0.6413601040840149","0.6413601040840149","0.44207438826560974","0.44207438826560974","0.44207438826560974"
"1971","0.6904231905937195","0.6904231905937195","0.6904231905937195","0.9927485585212708","0.9927485585212708","0.9927485585212708"
"1981","0.5918830037117004","0.5918830037117004","0.5918830037117004","0.46486589312553406","0.46486589312553406","0.46486589312553406"
"1991","0.5933629274368286","0.5933629274368286","0.5933629274368286","0.4649636149406433","0.4649636149406433","0.4649636149406433"
"2001","0.6288328766822815","0.6288328766822815","0.6288328766822815","0.4685046076774597","0.4685046076774597","0.4685046076774597"
"2011","0.5989900827407837","0.5989900827407837","0.5989900827407837","0.4770045876502991","0.4770045876502991","0.4770045876502991"
"2021","0.6538344025611877","0.6538344025611877","0.6538344025611877","0.45229771733283997","0.45229771733283997","0.45229771733283997"
"2031","0.5809224247932434","0.5809224247932434","0.5809224247932434","0.4735359251499176","0.4735359251499176","0.4735359251499176"
"2041","0.5847660899162292","0.5847660899162292","0.5847660899162292","0.4525831341743469","0.4525831341743469","0.4525831341743469"
"2051","0.5581254363059998","0.5581254363059998","0.5581254363059998","0.47244736552238464","0.47244736552238464","0.47244736552238464"
"2061","0.6081895232200623","0.6081895232200623","0.6081895232200623","0.4193616509437561","0.4193616509437561","0.4193616509437561"
"2071","0.5862923860549927","0.5862923860549927","0.5862923860549927","0.4708244502544403","0.4708244502544403","0.4708244502544403"
"2081","0.5871782898902893","0.5871782898902893","0.5871782898902893","0.43420740962028503","0.43420740962028503","0.43420740962028503"
"2091","0.5871434807777405","0.5871434807777405","0.5871434807777405","0.44408056139945984","0.44408056139945984","0.44408056139945984"
"2101","0.5683645009994507","0.5683645009994507","0.5683645009994507","0.4947616457939148","0.4947616457939148","0.4947616457939148"
"2111","0.5725710988044739","0.5725710988044739","0.5725710988044739","0.44855165481567383","0.44855165481567383","0.44855165481567383"
"2121","0.568337619304657","0.568337619304657","0.568337619304657","0.45215556025505066","0.45215556025505066","0.45215556025505066"
"2131","0.5389057397842407","0.5389057397842407","0.5389057397842407","0.4501722753047943","0.4501722753047943","0.4501722753047943"
"2141","0.5698283314704895","0.5698283314704895","0.5698283314704895","0.43949466943740845","0.43949466943740845","0.43949466943740845"
"2151","0.5198357105255127","0.5198357105255127","0.5198357105255127","0.4449045956134796","0.4449045956134796","0.4449045956134796"
"2161","0.5558953881263733","0.5558953881263733","0.5558953881263733","0.40960493683815","0.40960493683815","0.40960493683815"
"2171","0.5476608276367188","0.5476608276367188","0.5476608276367188","0.42263227701187134","0.42263227701187134","0.42263227701187134"
"2181","0.5647910237312317","0.5647910237312317","0.5647910237312317","0.46093037724494934","0.46093037724494934","0.46093037724494934"
"2191","0.5828620195388794","0.5828620195388794","0.5828620195388794","0.4314606487751007","0.4314606487751007","0.4314606487751007"
"2201","0.625174880027771","0.625174880027771","0.625174880027771","0.4348507821559906","0.4348507821559906","0.4348507821559906"
"2211","0.5589603781700134","0.5589603781700134","0.5589603781700134","0.43129125237464905","0.43129125237464905","0.43129125237464905"
"2221","0.5723869800567627","0.5723869800567627","0.5723869800567627","0.4387916326522827","0.4387916326522827","0.4387916326522827"
"2231","0.5725058317184448","0.5725058317184448","0.5725058317184448","0.4406052529811859","0.4406052529811859","0.4406052529811859"
"2241","0.5991104245185852","0.5991104245185852","0.5991104245185852","0.4056297540664673","0.4056297540664673","0.4056297540664673"
"2251","0.5245580077171326","0.5245580077171326","0.5245580077171326","0.4619866609573364","0.4619866609573364","0.4619866609573364"
"2261","0.5463586449623108","0.5463586449623108","0.5463586449623108","0.414436399936676","0.414436399936676","0.414436399936676"
"2271","0.604539692401886","0.604539692401886","0.604539692401886","0.40469953417778015","0.40469953417778015","0.40469953417778015"
"2281","0.6035758256912231","0.6035758256912231","0.6035758256912231","0.40159884095191956","0.40159884095191956","0.40159884095191956"
"2291","0.9987797737121582","0.9987797737121582","0.9987797737121582","0.687304675579071","0.687304675579071","0.687304675579071"
"2301","0.54445880651474","0.54445880651474","0.54445880651474","0.39834064245224","0.39834064245224","0.39834064245224"
"2311","0.49405160546302795","0.49405160546302795","0.49405160546302795","0.41040608286857605","0.41040608286857605","0.41040608286857605"
"2321","0.604163408279419","0.604163408279419","0.604163408279419","0.4131206274032593","0.4131206274032593","0.4131206274032593"
"2331","0.5106250643730164","0.5106250643730164","0.5106250643730164","0.48884648084640503","0.48884648084640503","0.48884648084640503"
